ID,Age,Age_gr,Gender,Work_Experience,Family_Size,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Segmentation
467130,29,30,0,null,3,2,1,7,1,3,A
465002,88,70,0,1,2,2,2,8,1,6,C
463155,38,40,0,null,1,1,2,3,2,6,D
459651,87,70,1,null,1,2,2,8,2,6,B
459961,51,60,1,8,3,2,2,1,2,2,A
466109,51,60,1,1,4,2,2,4,0,6,B
461543,31,40,1,3,2,1,1,1,2,6,A
459502,47,50,0,1,3,2,2,1,0,6,C
459864,70,70,0,null,2,2,1,1,1,6,A
460441,31,40,1,null,4,1,1,6,2,6,B
461942,29,30,1,0,6,1,2,6,2,6,D
462755,20,20,0,0,null,1,1,6,2,6,D
465098,41,50,0,1,null,1,2,1,2,4,A
459872,68,70,1,4,2,2,1,4,0,6,A
462053,28,30,1,null,2,2,2,1,2,6,B
467040,32,40,1,0,4,1,2,2,2,3,D
465079,75,70,1,1,1,2,2,8,2,6,A
467697,39,40,0,0,1,1,2,6,2,6,A
466555,18,20,1,1,3,1,1,6,2,6,D
463457,42,50,0,2,2,2,2,1,0,6,B
462653,48,50,1,0,4,2,2,5,0,4,A
461390,70,70,0,0,2,2,2,1,1,6,C
460217,45,50,1,1,2,2,2,1,0,6,B
463684,29,30,0,0,4,1,2,6,2,6,A
463764,50,50,1,1,3,2,2,4,0,6,C
465310,22,30,0,0,6,1,1,6,2,4,D
462489,46,50,1,0,2,2,2,1,2,6,C
465677,39,40,1,null,2,2,1,1,2,4,A
459737,81,70,0,8,2,2,2,8,1,6,C
465357,49,50,0,1,3,2,2,1,0,6,C
462159,43,50,1,1,null,1,2,2,2,6,A
461747,66,70,1,1,2,2,2,1,1,6,B
465940,53,60,0,0,2,1,2,1,2,0,A
464323,29,30,0,12,1,1,2,1,2,6,A
467248,86,70,0,0,2,2,2,8,1,6,C
463265,70,70,1,1,3,2,2,1,0,6,C
459946,36,40,0,1,2,2,2,1,0,6,B
463161,35,40,1,1,2,1,2,1,2,3,A
460790,42,50,0,0,2,2,2,1,1,2,C
463118,49,50,0,null,3,2,2,2,1,6,B
460864,20,20,0,0,3,1,1,1,2,6,D
461039,27,30,0,1,9,2,1,3,0,3,D
460299,56,60,1,4,1,2,2,1,2,6,B
462378,67,70,1,1,1,2,1,1,2,6,B
463081,51,60,0,0,1,2,2,1,2,6,B
460923,49,50,1,1,3,2,2,1,0,6,C
462120,51,60,1,1,3,2,1,1,2,3,A
463980,26,30,0,1,9,1,2,1,2,6,C
461464,59,60,1,null,3,1,2,4,2,6,B
466695,31,40,0,1,1,2,2,4,2,6,A
465833,43,50,1,1,3,2,1,5,1,4,A
467490,59,60,1,7,5,2,1,5,0,6,B
459765,35,40,0,4,1,1,2,3,2,6,A
467570,18,20,1,14,null,1,1,6,2,6,D
464561,48,50,0,9,2,1,2,4,2,6,A
459409,88,70,0,1,2,2,2,8,1,6,B
462864,30,30,0,12,6,1,2,6,2,6,D
461009,22,30,0,6,3,1,1,6,2,3,D
459117,66,70,1,1,2,2,2,1,1,6,C
464131,81,70,0,0,2,2,1,3,1,6,B
464079,36,40,0,14,2,2,1,2,0,6,A
462478,30,30,1,null,2,2,1,2,0,4,A
465375,50,50,0,1,1,1,2,3,2,6,B
461637,51,60,1,1,2,2,2,1,2,7,B
459252,66,70,1,0,3,2,2,8,1,6,A
461438,39,40,0,8,2,2,2,3,0,6,C
463956,28,30,0,0,5,1,1,4,2,2,D
459682,35,40,1,null,3,2,2,5,0,6,A
459892,50,50,0,1,1,2,2,1,2,6,A
467720,27,30,1,null,2,1,2,4,2,6,A
463148,60,60,1,1,5,2,2,9,1,6,C
460862,52,60,1,1,4,2,1,4,0,3,B
460382,32,40,1,4,3,2,1,9,2,6,D
461650,42,50,0,0,1,2,2,2,2,4,B
467501,48,50,1,1,2,1,2,4,2,6,D
459486,75,70,1,null,2,2,2,8,1,6,A
467319,26,30,1,8,2,1,2,7,2,6,A
459604,21,30,0,0,7,1,1,6,2,3,D
463554,53,60,0,7,1,1,1,1,2,6,C
467652,32,40,1,0,3,1,2,2,2,6,D
465298,56,60,0,1,2,2,2,2,0,3,C
462494,36,40,0,8,4,1,2,1,2,3,D
467344,83,70,1,0,2,2,2,8,2,6,B
463442,42,50,1,1,2,2,2,5,2,6,D
467219,66,70,0,null,2,2,1,8,1,6,A
464360,62,70,1,0,2,2,2,5,1,6,B
462505,40,40,1,0,4,2,1,5,2,4,D
459914,38,40,1,2,1,1,2,1,2,4,D
461255,18,20,1,1,5,1,1,6,2,4,D
462360,62,70,0,3,2,2,2,1,2,6,C
466571,23,30,1,1,4,1,1,6,2,6,D
465033,56,60,0,0,2,2,2,0,0,6,B
464575,42,50,1,8,1,1,2,1,2,6,A
465650,32,40,0,0,4,1,1,9,2,6,A
464640,28,30,0,0,5,1,1,9,2,4,A
459694,77,70,1,0,null,2,1,8,2,6,D
465216,35,40,1,8,4,2,2,5,1,6,C
460818,30,30,0,8,null,1,2,6,2,2,D
463927,53,60,0,1,2,1,2,3,2,6,A
459506,27,30,0,1,1,1,2,0,2,6,A
467001,53,60,0,8,4,0,2,4,0,2,B
460265,52,60,1,1,4,2,2,5,1,6,B
464178,29,30,1,3,3,1,2,2,2,4,A
461586,36,40,1,6,3,1,2,1,2,2,B
461764,41,50,0,0,1,1,2,1,2,6,A
459297,72,70,1,0,4,2,2,5,1,6,C
459548,50,50,0,1,2,2,2,3,2,6,A
463452,79,70,0,0,2,2,2,8,1,6,C
467767,23,30,0,4,4,1,1,9,2,6,D
465927,25,30,0,0,1,1,2,6,2,6,D
465857,40,40,0,1,1,1,2,2,2,6,B
460581,27,30,1,2,2,2,2,6,0,3,A
459501,62,70,0,4,7,2,2,1,0,7,A
466670,29,30,1,2,2,2,2,6,0,2,B
460678,31,40,0,6,2,1,1,2,2,3,A
459490,37,40,1,null,2,2,1,3,0,6,A
460230,28,30,1,1,4,1,2,6,2,6,C
463653,26,30,0,1,5,1,2,1,2,6,A
463726,33,40,0,1,3,1,1,6,2,6,B
467858,59,60,1,null,4,2,2,1,2,6,A
466907,57,60,1,null,2,2,2,1,0,6,C
467249,43,50,0,1,1,1,2,9,2,6,D
465533,50,50,0,0,4,2,2,4,0,2,B
462297,29,30,0,14,2,1,2,1,2,6,B
460596,29,30,1,0,5,1,1,3,2,3,A
462633,28,30,0,null,8,0,2,2,1,4,D
467709,37,40,0,5,2,2,2,1,2,6,D
467413,75,70,0,2,4,2,2,8,1,6,B
464672,19,20,1,0,6,1,1,4,2,4,A
465807,42,50,0,1,1,1,2,1,2,3,B
462760,22,30,1,1,5,1,1,6,2,0,D
466529,28,30,0,0,2,2,2,2,0,2,A
464434,45,50,1,0,4,2,2,1,0,6,B
462359,51,60,1,0,3,2,2,4,2,0,D
464802,40,40,1,1,1,1,1,4,2,4,A
467643,42,50,1,12,1,1,2,1,2,3,A
461977,49,50,0,3,1,1,2,1,2,6,C
461738,46,50,0,null,3,2,2,0,0,6,C
464520,46,50,1,8,2,2,1,4,2,6,D
464484,29,30,1,1,3,2,2,1,0,3,B
465391,72,70,0,0,2,2,2,8,1,6,A
460611,26,30,1,0,3,1,2,6,2,3,C
466159,50,50,0,2,3,2,2,3,0,6,C
463623,33,40,1,0,3,1,2,2,2,6,C
459254,57,60,1,null,1,2,2,2,2,6,A
463594,35,40,0,7,2,2,2,1,0,6,C
465118,51,60,0,1,6,2,2,1,0,6,C
460761,52,60,1,0,6,2,2,4,0,4,C
459132,20,20,1,5,2,1,1,4,2,6,D
461265,33,40,1,1,6,1,1,9,2,4,D
463446,58,60,1,0,3,2,2,1,0,3,C
467902,37,40,0,null,1,1,1,1,2,6,A
460591,38,40,0,1,4,2,2,2,2,3,A
464139,27,30,0,14,1,1,1,6,2,6,D
466433,43,50,1,8,2,2,2,4,2,6,B
459023,18,20,0,0,5,1,1,6,2,6,D
466476,29,30,0,0,3,1,1,6,2,6,D
460090,86,70,1,2,2,2,1,8,0,6,A
461016,32,40,1,7,5,1,1,6,2,3,D
464630,52,60,0,0,6,2,1,3,2,4,A
462464,53,60,1,1,4,2,2,1,0,6,C
459026,29,30,1,9,3,1,1,6,2,3,D
464376,58,60,1,2,1,2,2,1,2,6,A
465256,22,30,1,null,5,1,1,6,2,2,D
461783,72,70,1,0,null,0,0,8,1,6,A
467478,39,40,0,0,4,2,2,1,0,6,C
463094,40,40,1,12,3,2,2,3,0,6,A
463257,23,30,0,3,5,1,1,6,2,6,D
465060,79,70,0,14,3,2,2,8,1,6,C
461696,70,70,0,0,2,2,2,8,1,6,B
466130,27,30,0,0,6,1,1,1,2,6,D
460498,47,50,1,1,2,2,1,5,1,3,B
459248,58,60,1,3,4,2,2,5,0,3,B
464924,26,30,1,null,6,2,1,4,1,4,D
462620,40,40,1,6,5,2,1,3,0,4,D
462657,35,40,1,1,2,2,2,5,0,6,A
467822,31,40,1,0,2,2,2,6,2,6,C
460876,43,50,0,1,4,2,2,1,1,3,C
461395,21,30,1,4,3,1,1,2,2,2,D
460731,29,30,0,1,3,1,2,1,2,6,C
463582,18,20,0,1,3,1,1,6,2,6,D
461423,28,30,1,0,3,1,2,1,2,4,B
460879,27,30,0,0,4,1,2,6,2,6,C
467376,47,50,0,8,2,2,2,2,0,6,C
463701,52,60,1,1,4,2,2,9,1,6,C
466667,42,50,0,5,2,1,1,9,2,6,D
464345,57,60,0,2,3,2,2,1,1,6,C
467889,61,70,1,0,2,2,2,5,1,6,C
461709,33,40,1,0,3,1,2,1,2,4,C
463515,41,50,0,11,4,2,2,1,0,6,C
460080,39,40,0,9,3,1,2,2,2,6,A
460375,40,40,1,4,2,1,2,2,2,6,C
466364,52,60,0,1,3,2,2,1,2,2,C
465551,48,50,0,null,2,2,2,1,0,3,B
463096,33,40,0,null,3,1,2,2,2,6,D
460896,43,50,1,0,1,1,2,1,2,3,A
460702,51,60,0,0,1,1,2,1,2,6,B
466001,36,40,0,6,2,2,2,4,2,6,B
465738,38,40,1,8,2,2,2,4,2,3,B
460804,30,30,0,0,5,1,2,1,2,2,A
464426,39,40,1,1,4,1,2,9,2,3,D
465880,46,50,0,1,2,1,2,4,2,6,A
461342,43,50,1,3,4,2,1,5,1,6,B
459078,70,70,1,0,2,2,2,8,1,6,B
460396,41,50,0,9,1,2,2,4,2,7,D
461098,39,40,0,1,1,2,2,3,2,3,A
463076,51,60,0,0,2,1,2,1,2,6,C
460976,20,20,1,1,4,1,1,6,2,6,D
465536,30,30,0,null,2,2,2,2,0,3,B
460399,26,30,1,10,1,1,2,9,2,6,D
460449,31,40,1,4,1,1,1,9,2,3,D
463807,33,40,0,0,3,1,2,6,2,4,B
459323,21,30,0,null,null,1,1,2,2,6,D
459727,83,70,1,null,2,2,1,8,1,6,B
463263,70,70,0,0,2,2,2,3,1,6,B
466998,60,60,0,null,3,2,1,1,0,6,C
466729,33,40,1,1,null,1,2,6,2,6,A
462608,71,70,0,1,1,1,1,3,2,4,A
465495,29,30,1,5,2,2,2,3,2,4,A
461244,41,50,0,1,1,1,1,9,2,6,D
459173,55,60,1,1,2,2,2,1,0,6,C
465795,29,30,1,1,4,1,1,4,2,4,C
467345,76,70,1,1,1,2,2,8,2,6,A
467290,23,30,0,0,null,1,1,6,2,6,D
462220,18,20,0,7,3,1,1,6,2,4,D
465737,49,50,0,6,3,2,2,3,2,3,D
459423,19,20,1,9,5,1,1,6,2,6,D
464445,81,70,1,1,3,2,2,5,1,6,C
461378,35,40,0,9,1,1,2,1,2,6,B
462286,59,60,1,0,2,2,1,2,0,6,B
463678,32,40,0,1,5,1,1,6,2,4,B
465601,35,40,1,null,4,2,2,1,0,3,D
462647,56,60,0,null,3,2,1,0,0,4,D
465714,63,70,0,1,1,2,2,1,2,2,C
466312,21,30,0,0,3,1,1,6,2,4,D
459697,77,70,0,0,3,2,1,8,1,6,A
460057,36,40,1,2,1,1,2,1,2,6,C
464960,22,30,0,0,5,1,1,6,2,4,D
459064,26,30,1,5,4,2,1,5,1,6,D
461277,82,70,1,7,1,2,2,8,2,6,A
463403,18,20,1,2,4,1,1,6,2,6,D
463863,35,40,1,0,2,2,2,1,0,6,C
467064,36,40,1,0,2,2,1,2,0,7,A
467856,59,60,1,1,2,2,2,1,2,6,A
462251,61,70,1,0,2,2,1,1,0,6,C
465372,37,40,0,0,1,1,2,4,2,6,A
463970,25,30,0,1,5,1,1,6,2,4,B
463547,28,30,0,0,4,1,1,6,2,2,B
465331,56,60,0,null,2,2,2,1,2,6,C
460785,29,30,1,0,4,1,2,6,2,7,B
461788,86,70,0,1,2,2,2,8,1,6,C
461617,45,50,1,0,2,1,2,1,2,6,A
460661,33,40,0,9,1,1,1,7,2,6,D
463363,20,20,1,1,4,1,1,6,2,0,D
462520,25,30,0,null,5,1,2,1,2,4,B
461568,59,60,1,1,3,2,2,1,0,6,C
464769,51,60,0,9,4,0,1,3,0,4,B
466615,20,20,0,3,3,1,1,6,2,1,D
465688,62,70,0,1,3,2,0,1,0,3,C
462109,75,70,1,0,1,2,1,8,2,6,D
459565,47,50,1,2,null,1,2,4,2,1,A
462766,32,40,0,8,1,1,1,7,2,6,D
466682,62,70,1,2,4,2,0,4,0,3,C
459690,43,50,0,1,1,1,2,1,2,6,A
459347,69,70,1,1,1,2,2,8,2,6,B
465766,38,40,1,1,3,2,1,4,2,4,A
467575,29,30,0,1,4,1,1,3,2,6,C
459774,56,60,1,0,1,2,2,1,2,6,D
464860,51,60,0,null,3,2,1,3,0,4,B
464932,53,60,1,9,1,2,2,5,2,4,D
461814,37,40,0,1,1,1,2,1,2,3,A
463428,28,30,1,1,5,2,1,5,1,6,A
459671,48,50,0,null,3,2,2,1,0,4,A
464451,74,70,0,0,2,2,2,1,0,6,B
464043,51,60,1,1,4,2,2,4,0,6,C
461784,88,70,0,0,1,2,2,8,2,6,D
463389,50,50,0,0,2,2,2,1,0,3,C
462233,19,20,1,1,7,1,1,6,2,4,D
463826,28,30,0,5,null,1,2,6,2,6,D
465121,32,40,0,6,1,1,2,1,2,3,B
466168,45,50,0,1,3,2,2,5,1,3,B
459841,56,60,1,null,3,2,2,6,1,6,B
467342,33,40,0,1,2,1,2,1,2,6,C
459495,29,30,1,null,3,1,2,1,2,6,D
464962,53,60,1,1,4,2,2,5,1,4,B
460874,18,20,0,1,3,1,1,6,2,6,D
463247,45,50,1,1,1,1,2,4,2,7,A
460771,86,70,1,0,null,2,2,1,2,6,A
465774,26,30,0,9,4,1,2,2,2,6,D
463551,46,50,1,7,2,2,2,2,0,6,C
464502,35,40,1,6,2,2,2,6,0,6,A
461407,32,40,0,8,6,1,2,9,2,1,A
465218,36,40,1,null,2,2,2,1,0,6,C
466081,25,30,0,8,2,2,2,1,0,4,C
467336,63,70,0,0,4,2,2,1,0,6,C
462440,23,30,0,9,4,1,1,6,2,6,D
459389,26,30,0,9,8,1,2,3,2,6,A
466446,46,50,0,1,3,2,2,1,1,6,C
464385,70,70,1,0,2,2,1,3,0,6,B
467872,40,40,0,1,4,2,2,3,0,5,B
459857,33,40,1,6,1,1,2,4,2,6,A
466701,48,50,1,10,3,2,2,7,2,6,C
461169,39,40,1,9,2,1,2,4,2,3,D
459519,45,50,0,null,2,2,2,1,0,6,A
460795,61,70,1,1,3,2,2,1,0,6,C
464511,52,60,1,1,3,2,2,9,2,3,D
466399,26,30,0,1,2,2,1,4,0,4,A
465603,45,50,0,8,null,2,2,7,2,3,A
466079,40,40,0,1,2,2,1,3,2,6,A
459769,42,50,1,1,null,1,2,9,2,6,D
462450,19,20,1,0,null,1,1,6,2,6,D
460587,38,40,0,null,1,1,2,1,2,3,B
461490,73,70,0,2,2,2,2,1,1,6,C
460895,29,30,0,9,5,1,2,2,2,3,B
465104,35,40,1,9,4,2,2,7,0,6,A
467503,26,30,0,1,4,1,2,1,2,6,C
460316,39,40,0,4,3,1,1,6,2,6,D
467198,28,30,1,1,5,1,2,6,2,6,D
460348,37,40,0,1,2,1,2,1,2,6,C
467460,36,40,0,8,2,2,2,7,0,7,B
466838,41,50,1,0,3,2,1,5,2,1,D
463561,39,40,0,1,1,1,2,3,2,6,A
466170,74,70,1,1,1,2,2,8,2,2,C
463578,23,30,0,0,3,1,1,6,2,4,D
461352,25,30,1,3,5,1,1,6,2,2,D
465814,50,50,0,0,5,2,1,1,0,4,B
467690,67,70,0,null,2,2,1,8,1,6,D
463809,30,30,0,2,3,1,2,6,2,6,B
460701,66,70,1,0,2,2,1,4,0,6,B
461592,29,30,1,0,2,2,2,4,2,6,B
467692,43,50,0,4,1,2,1,1,2,6,B
459033,56,60,0,0,1,2,2,1,2,6,B
466424,42,50,0,1,3,2,2,3,1,3,A
459937,39,40,0,7,1,1,2,1,2,6,A
466404,40,40,0,0,1,1,2,3,2,6,A
463504,26,30,1,null,1,1,2,6,2,6,D
459944,39,40,0,0,1,2,2,1,2,6,A
464073,46,50,0,1,2,1,2,3,2,7,D
462169,40,40,0,1,3,2,2,1,1,6,B
463032,78,70,0,0,2,2,1,8,1,6,A
467374,45,50,0,8,4,2,2,7,1,6,B
459269,58,60,1,0,2,2,2,1,0,6,C
466769,31,40,0,0,4,1,2,4,2,6,A
465792,57,60,0,1,4,2,2,3,2,3,C
462280,32,40,1,0,4,1,2,6,2,6,B
464616,27,30,1,6,4,2,1,4,2,6,A
465202,27,30,1,6,4,1,1,4,2,6,D
464384,25,30,1,9,4,1,2,6,2,4,C
466655,57,60,1,1,2,2,1,5,2,6,C
466600,18,20,1,11,1,1,1,6,2,4,D
467815,69,70,0,0,2,2,2,1,2,6,C
464966,59,60,1,1,2,2,1,3,2,4,A
467803,36,40,0,7,2,2,2,4,0,6,B
466810,19,20,1,1,3,1,1,6,2,6,D
459896,40,40,0,9,2,2,2,1,2,6,C
464862,20,20,0,8,5,1,1,3,2,4,D
461751,63,70,0,1,3,2,2,1,0,6,C
466965,42,50,0,null,1,1,2,7,2,6,A
465157,42,50,1,3,4,2,2,4,0,6,B
462544,30,30,1,null,3,2,2,4,0,4,D
464652,25,30,0,7,2,2,1,3,0,4,D
466401,48,50,1,1,4,2,1,5,0,6,A
461902,52,60,0,0,3,2,2,1,2,6,B
463164,35,40,1,8,2,2,2,1,0,6,C
461660,74,70,0,0,1,2,1,8,2,6,D
466054,33,40,0,8,4,2,1,7,0,4,D
464725,45,50,1,11,9,2,1,5,1,4,A
463507,49,50,1,1,1,2,1,1,2,6,C
465888,37,40,1,8,2,2,2,2,0,6,A
466103,40,40,0,0,5,2,1,3,2,6,C
461261,29,30,0,0,3,1,1,1,2,4,A
462203,72,70,1,2,7,2,1,5,1,4,A
463303,49,50,0,2,4,2,2,7,0,6,B
465943,26,30,1,0,null,1,1,6,2,6,D
462997,55,60,1,0,4,2,2,4,0,6,C
460338,28,30,1,14,2,1,2,4,2,6,D
460000,52,60,1,1,1,1,2,4,2,3,A
462531,59,60,0,null,2,2,1,7,1,6,B
459417,19,20,1,null,null,1,1,6,2,6,D
466479,52,60,1,null,3,2,2,1,0,6,C
460122,41,50,0,0,1,1,1,1,2,6,A
466087,22,30,1,8,6,0,1,6,1,4,D
459350,56,60,0,0,2,2,2,3,1,6,B
460676,51,60,0,9,1,2,2,9,0,3,A
463179,57,60,1,0,2,2,2,4,2,6,A
461137,60,60,1,0,4,2,2,4,2,6,A
467555,27,30,1,14,3,1,1,4,2,6,D
464211,50,50,1,0,3,2,2,2,0,2,B
461413,40,40,0,2,1,1,2,1,2,6,B
467660,69,70,0,9,2,2,2,1,1,6,C
461193,41,50,0,1,1,1,2,9,2,6,D
460772,70,70,1,1,1,2,1,4,2,6,A
465702,32,40,1,1,1,1,2,4,2,4,A
459001,20,20,0,null,4,1,1,9,2,6,C
467006,73,70,0,0,1,1,2,8,2,6,B
466927,19,20,1,7,5,1,1,3,2,2,D
464107,70,70,1,1,2,2,1,1,0,6,C
460605,33,40,1,9,2,2,2,2,0,4,D
459847,49,50,0,1,5,2,2,1,0,6,C
460906,89,70,0,1,3,2,2,8,1,6,A
459720,25,30,1,6,1,1,1,2,2,6,D
463294,35,40,0,5,2,2,2,3,2,6,B
463751,39,40,0,5,null,0,2,2,2,2,B
465209,47,50,1,0,2,2,2,1,0,3,C
461222,48,50,0,1,1,1,2,1,2,7,D
464813,45,50,1,5,5,2,2,3,0,6,B
462855,20,20,1,null,null,1,1,6,2,6,D
463777,46,50,0,2,2,2,2,1,2,6,C
463210,84,70,1,1,1,2,0,8,2,6,A
461672,26,30,0,1,2,1,1,3,2,6,A
467711,31,40,0,null,1,1,2,1,2,6,A
459662,51,60,1,0,5,2,2,4,1,3,A
466515,52,60,1,9,4,2,1,5,0,6,A
464946,53,60,1,9,1,2,2,5,2,4,D
460880,42,50,1,4,2,1,2,1,2,2,A
459537,47,50,0,9,3,1,2,7,2,4,A
463635,41,50,0,0,3,2,2,1,2,6,A
467650,52,60,1,2,4,2,2,1,0,6,A
467891,30,30,0,0,5,1,2,2,2,6,D
459052,47,50,1,0,2,2,1,1,2,6,A
466439,61,70,1,0,4,2,1,3,2,6,D
464571,33,40,1,null,2,1,1,6,2,6,A
460758,31,40,1,9,2,2,1,5,0,6,A
462001,31,40,0,0,null,2,1,4,0,4,D
460172,47,50,1,1,3,2,2,1,0,6,C
466657,86,70,0,0,2,2,2,8,1,6,C
461381,31,40,1,0,2,2,2,4,0,6,A
464275,30,30,1,0,5,1,1,2,2,6,D
463571,32,40,0,0,3,1,2,9,2,2,B
460017,41,50,1,7,2,2,2,1,1,3,C
462171,37,40,0,3,2,2,1,3,1,6,D
460436,51,60,0,1,1,1,1,4,2,6,A
459527,46,50,1,1,4,2,2,1,0,6,B
459278,65,70,1,null,2,2,1,5,1,6,A
466851,38,40,1,8,1,1,2,6,2,6,A
460483,38,40,0,0,1,0,2,5,1,3,D
466133,21,30,0,7,5,1,1,6,2,2,D
459678,21,30,1,0,5,1,1,6,2,6,D
464012,75,70,0,3,2,2,2,8,1,6,A
464897,68,70,1,0,2,2,1,5,1,4,D
463593,22,30,0,1,5,1,1,2,2,6,C
464559,35,40,0,9,1,1,2,6,2,6,D
463572,35,40,1,1,4,2,2,1,0,6,C
466496,72,70,1,0,2,2,2,1,0,6,B
461132,68,70,1,2,1,2,2,1,2,6,B
459165,27,30,1,7,3,1,1,2,2,6,C
461073,33,40,0,1,1,1,1,4,2,3,A
467868,69,70,0,1,2,2,2,4,1,6,B
459825,22,30,1,0,5,1,1,6,2,2,D
463300,47,50,1,1,2,2,1,4,2,6,A
467532,53,60,1,8,1,2,2,1,2,6,A
462646,63,70,1,null,2,2,0,0,0,4,D
465999,32,40,0,8,1,2,1,0,2,6,D
461166,41,50,0,5,null,2,2,4,1,3,D
460143,38,40,1,0,2,2,2,4,2,4,A
463436,25,30,0,0,3,1,1,2,2,6,B
465090,57,60,1,0,2,2,2,1,0,6,B
466368,37,40,1,null,1,1,2,2,2,2,B
466809,33,40,0,0,5,2,2,4,2,6,B
462676,48,50,0,null,4,2,2,4,0,6,A
466924,22,30,0,0,6,1,1,6,2,6,D
466719,68,70,1,1,2,2,1,5,1,6,A
460141,35,40,1,13,1,1,2,1,2,6,B
467936,27,30,1,1,4,1,1,6,2,6,D
465799,52,60,1,1,4,2,2,1,2,6,C
461745,46,50,1,8,1,2,1,4,2,3,A
465548,40,40,0,0,4,1,2,1,2,3,A
459359,46,50,1,null,4,2,2,4,0,6,C
461810,62,70,0,1,1,2,2,7,2,2,B
460024,43,50,0,8,1,2,2,4,2,6,B
462952,46,50,1,null,null,2,2,4,2,6,B
461862,42,50,0,9,1,1,2,1,2,6,C
462136,31,40,0,null,4,1,2,6,2,6,D
464676,19,20,1,1,6,1,1,4,2,4,C
461601,36,40,1,null,2,2,2,1,0,6,C
466465,43,50,1,5,2,2,2,3,1,3,A
462067,32,40,1,9,4,1,1,2,2,3,D
460549,40,40,1,8,2,1,2,1,2,3,B
466732,48,50,0,0,2,2,2,3,1,4,B
467579,38,40,1,7,1,1,2,2,2,6,C
465824,68,70,1,2,3,2,1,8,2,4,A
464637,38,40,0,null,4,1,2,9,2,4,D
463343,35,40,1,2,3,2,2,1,2,2,B
467206,52,60,0,null,1,1,2,1,2,6,C
466756,60,60,1,0,2,2,2,1,0,6,C
462386,26,30,0,1,5,1,2,6,2,6,B
467402,28,30,0,5,4,1,2,1,2,6,D
464976,75,70,1,1,1,2,1,8,2,4,D
464983,25,30,0,2,2,2,1,4,2,6,D
466974,35,40,0,8,2,2,2,1,0,6,C
462866,56,60,1,0,1,2,2,2,2,6,A
466453,41,50,1,2,2,2,2,4,0,6,A
463529,37,40,1,null,1,1,2,9,2,6,A
463651,36,40,0,1,2,1,2,6,2,6,A
463555,31,40,0,0,2,1,2,1,2,6,A
464314,68,70,1,0,2,2,1,8,2,6,D
461350,30,30,1,1,4,1,1,6,2,2,D
462354,62,70,1,1,2,2,1,1,0,6,C
462145,39,40,0,10,1,1,2,7,2,2,D
461041,72,70,0,0,7,2,1,8,1,3,D
461946,31,40,1,1,3,1,2,6,2,6,C
466105,65,70,0,1,4,2,2,1,0,6,C
467598,68,70,1,1,1,2,2,1,2,6,A
464639,39,40,1,1,4,2,1,4,0,4,B
463143,52,60,0,null,2,2,2,4,2,3,B
465791,28,30,0,8,4,1,1,6,2,3,C
464418,43,50,1,8,2,2,2,1,0,6,B
460782,77,70,1,1,2,2,2,1,1,6,A
467425,42,50,0,13,1,1,2,1,2,6,C
461986,31,40,1,14,4,1,2,6,2,6,B
461306,21,30,1,null,4,1,1,2,2,6,C
465554,85,70,0,0,3,1,2,8,2,6,A
467030,26,30,1,1,2,1,2,1,2,6,A
461753,35,40,0,0,1,1,2,1,2,6,B
464142,76,70,0,1,2,2,2,1,1,6,C
467047,37,40,0,9,1,1,1,7,2,6,D
461863,33,40,1,2,4,1,1,2,2,6,A
460476,52,60,1,null,4,2,1,2,0,3,B
464176,40,40,0,0,1,2,2,1,2,6,B
463989,79,70,1,0,1,1,1,8,2,4,D
462356,47,50,1,0,3,1,2,3,2,6,A
459871,78,70,0,3,2,2,1,4,0,6,A
466889,50,50,1,0,4,2,2,5,1,6,C
465948,46,50,0,1,2,2,2,1,0,6,B
461496,47,50,1,null,1,2,2,7,2,6,B
462002,37,40,0,0,2,1,1,1,2,6,D
462592,35,40,0,11,2,2,1,1,2,4,A
465816,51,60,1,9,3,2,1,5,0,4,A
464343,51,60,0,1,1,1,2,1,2,6,B
459692,71,70,0,8,2,2,2,8,1,6,C
460543,80,70,1,7,null,2,1,8,2,3,C
463206,77,70,1,0,1,2,1,8,2,6,A
467565,60,60,1,0,3,2,2,1,2,6,C
467691,53,60,0,null,3,2,2,1,0,6,C
459520,43,50,0,0,1,2,2,2,2,6,B
460816,49,50,0,11,2,2,1,0,2,3,A
464120,30,30,1,8,3,1,1,6,2,6,A
463276,42,50,1,null,2,2,1,5,0,3,A
462398,62,70,0,1,4,2,2,1,2,4,C
461006,22,30,1,1,null,0,1,6,1,3,D
463194,48,50,0,0,2,2,2,1,0,3,B
462974,66,70,1,0,1,2,2,8,2,6,D
463414,25,30,1,0,3,2,1,5,1,1,A
460958,26,30,1,1,5,1,2,6,2,6,D
463493,42,50,1,null,4,2,2,5,1,6,B
467540,52,60,1,0,4,2,2,6,0,6,C
466562,18,20,0,5,4,1,1,6,2,6,D
459195,58,60,0,1,2,2,2,1,0,6,C
463352,37,40,1,0,4,2,2,0,0,6,B
463948,39,40,1,2,5,2,1,5,1,6,B
464949,19,20,1,0,3,2,1,5,1,4,A
461969,46,50,0,9,1,2,1,3,0,4,A
462127,68,70,1,0,2,2,2,8,1,6,C
467512,41,50,1,0,2,2,1,1,0,6,B
461366,25,30,1,0,1,1,2,6,2,6,D
464674,50,50,1,1,5,2,1,1,0,4,B
460540,30,30,0,1,2,2,1,1,0,3,D
