LOCATION,SUBJECT,TIME,Value
NGA,BEEF,2000,1.589397894
NGA,BEEF,2001,1.766457215
NGA,BEEF,2002,1.944349965
NGA,BEEF,2003,1.631449581
NGA,BEEF,2004,1.672384383
NGA,BEEF,2005,1.539273683
NGA,BEEF,2006,1.26501896
NGA,BEEF,2007,1.560286098
NGA,BEEF,2008,1.519365826
NGA,BEEF,2009,1.492843693
NGA,BEEF,2010,1.097696631
NGA,BEEF,2011,1.226715382
NGA,BEEF,2012,1.206606737
NGA,BEEF,2013,1.640468168
NGA,BEEF,2014,1.664450498
NGA,BEEF,2015,1.663538636
NGA,BEEF,2016,1.635937706
NGA,BEEF,2017,1.640936327
NGA,BEEF,2018,1.631660874
NGA,BEEF,2019,1.615523465
NGA,BEEF,2020,1.603923547
NGA,BEEF,2021,1.599764425
NGA,BEEF,2022,1.59620764
NGA,BEEF,2023,1.590403334
NGA,BEEF,2024,1.581973646
NGA,BEEF,2025,1.5756751
NGA,BEEF,2026,1.574461821
NGA,PIG,1990,0.872854142
NGA,PIG,1991,0.850890815
NGA,PIG,1992,0.868454753
NGA,PIG,1993,0.88477309
NGA,PIG,1994,0.899831863
NGA,PIG,1995,0.956791997
NGA,PIG,1996,0.968293428
NGA,PIG,1997,0.978635236
NGA,PIG,1998,0.981168261
NGA,PIG,1999,1.015470486
NGA,PIG,2000,1.002956459
NGA,PIG,2001,1.145102319
NGA,PIG,2002,1.164753059
NGA,PIG,2003,1.053088259
NGA,PIG,2004,1.066503413
NGA,PIG,2005,1.07827948
NGA,PIG,2006,1.093930902
NGA,PIG,2007,1.107830312
NGA,PIG,2008,1.125230684
NGA,PIG,2009,1.135772491
NGA,PIG,2010,1.144866223
NGA,PIG,2011,1.16211285
NGA,PIG,2012,1.159055732
NGA,PIG,2013,1.150931635
NGA,PIG,2014,1.125109937
NGA,PIG,2015,1.104488667
NGA,PIG,2016,1.084564128
NGA,PIG,2017,1.055126051
NGA,PIG,2018,1.040561816
NGA,PIG,2019,1.041897974
NGA,PIG,2020,1.048183315
NGA,PIG,2021,1.050321135
NGA,PIG,2022,1.048802022
NGA,PIG,2023,1.044251194
NGA,PIG,2024,1.046923757
NGA,PIG,2025,1.049356989
NGA,PIG,2026,1.056234355
NGA,POULTRY,1990,1.601383013
NGA,POULTRY,1991,1.480342036
NGA,POULTRY,1992,1.417203635
NGA,POULTRY,1993,1.407725758
NGA,POULTRY,1994,1.397973336
NGA,POULTRY,1995,1.371641659
NGA,POULTRY,1996,1.34575155
NGA,POULTRY,1997,1.320288958
NGA,POULTRY,1998,1.295217408
NGA,POULTRY,1999,1.277850434
NGA,POULTRY,2000,1.174510518
NGA,POULTRY,2001,1.382693195
NGA,POULTRY,2002,1.450254506
NGA,POULTRY,2003,1.340760414
NGA,POULTRY,2004,1.364959703
NGA,POULTRY,2005,1.380404022
NGA,POULTRY,2006,1.424524385
NGA,POULTRY,2007,1.45318632
NGA,POULTRY,2008,1.514071869
NGA,POULTRY,2009,1.553536777
NGA,POULTRY,2010,1.352362249
NGA,POULTRY,2011,0.779138291
NGA,POULTRY,2012,0.815975235
NGA,POULTRY,2013,0.865657982
NGA,POULTRY,2014,0.892515095
NGA,POULTRY,2015,0.917663015
NGA,POULTRY,2016,0.903589522
NGA,POULTRY,2017,0.906038801
NGA,POULTRY,2018,0.908140035
NGA,POULTRY,2019,0.910087961
NGA,POULTRY,2020,0.911523485
NGA,POULTRY,2021,0.912376819
NGA,POULTRY,2022,0.912738159
NGA,POULTRY,2023,0.91285127
NGA,POULTRY,2024,0.91264892
NGA,POULTRY,2025,0.912072535
NGA,POULTRY,2026,0.911025899
NGA,SHEEP,1990,1.518552857
NGA,SHEEP,1991,1.525200886
NGA,SHEEP,1992,1.522181682
NGA,SHEEP,1993,1.544232498
NGA,SHEEP,1994,1.71418159
NGA,SHEEP,1995,1.801801469
NGA,SHEEP,1996,1.884052169
NGA,SHEEP,1997,2.084666776
NGA,SHEEP,1998,2.183796793
NGA,SHEEP,1999,2.291318019
NGA,SHEEP,2000,2.413475881
NGA,SHEEP,2001,2.555887421
NGA,SHEEP,2002,2.532838856
NGA,SHEEP,2003,2.502310277
NGA,SHEEP,2004,2.497035285
NGA,SHEEP,2005,2.483466596
NGA,SHEEP,2006,2.492917673
NGA,SHEEP,2007,2.481779107
NGA,SHEEP,2008,2.463278463
NGA,SHEEP,2009,2.455041695
NGA,SHEEP,2010,2.52808943
NGA,SHEEP,2011,1.192887591
NGA,SHEEP,2012,1.778407564
NGA,SHEEP,2013,2.403473927
NGA,SHEEP,2014,2.384998669
NGA,SHEEP,2015,2.352115202
NGA,SHEEP,2016,2.296623369
NGA,SHEEP,2017,2.306752901
NGA,SHEEP,2018,2.316099029
NGA,SHEEP,2019,2.325481938
NGA,SHEEP,2020,2.333356475
NGA,SHEEP,2021,2.339074099
NGA,SHEEP,2022,2.34325097
NGA,SHEEP,2023,2.346828132
NGA,SHEEP,2024,2.349604555
NGA,SHEEP,2025,2.351249342
NGA,SHEEP,2026,2.351279563
PAK,BEEF,1990,4.338911252
PAK,BEEF,1991,4.403693607
PAK,BEEF,1992,4.503760733
PAK,BEEF,1993,4.611441057
PAK,BEEF,1994,4.724629538
PAK,BEEF,1995,4.836062064
PAK,BEEF,1996,3.992914744
PAK,BEEF,1997,4.492971399
PAK,BEEF,1998,4.485898734
PAK,BEEF,1999,4.490295922
PAK,BEEF,2000,4.480996776
PAK,BEEF,2001,4.469073502
PAK,BEEF,2002,4.507470944
PAK,BEEF,2003,4.525589649
PAK,BEEF,2004,4.551202156
PAK,BEEF,2005,4.582789448
PAK,BEEF,2006,5.836158615
PAK,BEEF,2007,5.879787819
PAK,BEEF,2008,5.90568875
PAK,BEEF,2009,5.960810464
PAK,BEEF,2010,6.026678284
PAK,BEEF,2011,6.110451653
PAK,BEEF,2012,6.171633766
PAK,BEEF,2013,6.204445931
PAK,BEEF,2014,6.241748935
PAK,BEEF,2015,6.283979446
PAK,BEEF,2016,6.338340425
PAK,BEEF,2017,6.339437706
PAK,BEEF,2018,6.346274026
PAK,BEEF,2019,6.342455453
PAK,BEEF,2020,6.342184734
PAK,BEEF,2021,6.346383935
PAK,BEEF,2022,6.361609158
PAK,BEEF,2023,6.379685
PAK,BEEF,2024,6.398175848
PAK,BEEF,2025,6.41828897
PAK,BEEF,2026,6.445484182
PAK,PIG,1990,6.52E-07
PAK,PIG,1991,6.35E-07
PAK,PIG,1992,6.18E-07
PAK,PIG,1993,6.02E-07
PAK,PIG,1994,5.87E-07
PAK,PIG,1995,5.73E-07
PAK,PIG,1996,5.58E-07
PAK,PIG,1997,5.45E-07
PAK,PIG,1998,5.32E-07
PAK,PIG,1999,5.19E-07
PAK,PIG,2000,5.08E-07
PAK,PIG,2001,4.97E-07
PAK,PIG,2002,4.87E-07
PAK,PIG,2003,4.77E-07
PAK,PIG,2004,4.67E-07
PAK,PIG,2005,4.58E-07
PAK,PIG,2006,4.48E-07
PAK,PIG,2007,4.39E-07
PAK,PIG,2008,4.30E-07
PAK,PIG,2009,4.22E-07
PAK,PIG,2010,4.13E-07
PAK,PIG,2011,4.04E-07
PAK,PIG,2012,3.96E-07
PAK,PIG,2013,3.87E-07
PAK,PIG,2014,3.79E-07
PAK,PIG,2015,3.72E-07
PAK,PIG,2016,3.64E-07
PAK,PIG,2017,3.57E-06
PAK,PIG,2018,3.50E-06
PAK,PIG,2019,3.43E-06
PAK,PIG,2020,3.37E-06
PAK,PIG,2021,3.31E-06
PAK,PIG,2022,3.25E-06
PAK,PIG,2023,3.19E-06
PAK,PIG,2024,3.14E-06
PAK,PIG,2025,3.09E-06
PAK,PIG,2026,3.04E-06
PAK,POULTRY,1990,1.316635139
PAK,POULTRY,1991,1.232889589
PAK,POULTRY,1992,1.339950232
PAK,POULTRY,1993,2.030543763
PAK,POULTRY,1994,2.208005307
PAK,POULTRY,1995,2.246660372
PAK,POULTRY,1996,2.520333515
PAK,POULTRY,1997,2.677311131
PAK,POULTRY,1998,1.926467015
PAK,POULTRY,1999,2.050931009
PAK,POULTRY,2000,2.081439277
PAK,POULTRY,2001,2.142663811
PAK,POULTRY,2002,2.195858519
PAK,POULTRY,2003,2.258991808
PAK,POULTRY,2004,2.248782325
PAK,POULTRY,2005,2.2379245
PAK,POULTRY,2006,2.91226551
PAK,POULTRY,2007,3.078970858
PAK,POULTRY,2008,3.264315501
PAK,POULTRY,2009,3.498418037
PAK,POULTRY,2010,3.684695107
PAK,POULTRY,2011,3.911794605
PAK,POULTRY,2012,4.171997367
PAK,POULTRY,2013,4.414748611
PAK,POULTRY,2014,4.432236196
PAK,POULTRY,2015,4.434355307
PAK,POULTRY,2016,4.367449495
PAK,POULTRY,2017,4.36643008
PAK,POULTRY,2018,4.484240837
PAK,POULTRY,2019,4.440225505
PAK,POULTRY,2020,4.469276867
PAK,POULTRY,2021,4.500229416
PAK,POULTRY,2022,4.541055757
PAK,POULTRY,2023,4.585588446
PAK,POULTRY,2024,4.63108683
PAK,POULTRY,2025,4.679321174
PAK,POULTRY,2026,4.727590765
PAK,SHEEP,1990,3.958083274
PAK,SHEEP,1991,4.128191593
PAK,SHEEP,1992,4.306429649
PAK,SHEEP,1993,4.491351446
PAK,SHEEP,1994,4.688331269
PAK,SHEEP,1995,4.902456979
PAK,SHEEP,1996,3.03840207
PAK,SHEEP,1997,2.964165895
PAK,SHEEP,1998,2.966359244
PAK,SHEEP,1999,2.962455903
PAK,SHEEP,2000,2.953479586
PAK,SHEEP,2001,2.983534784
PAK,SHEEP,2002,2.994907036
PAK,SHEEP,2003,2.994060571
PAK,SHEEP,2004,3.004232638
PAK,SHEEP,2005,3.024067209
PAK,SHEEP,2006,2.209498736
PAK,SHEEP,2007,2.208707181
PAK,SHEEP,2008,2.212180753
PAK,SHEEP,2009,2.198401667
PAK,SHEEP,2010,2.18390637
PAK,SHEEP,2011,2.163648052
PAK,SHEEP,2012,2.152968915
PAK,SHEEP,2013,2.175805696
PAK,SHEEP,2014,2.149539443
PAK,SHEEP,2015,2.119360993
PAK,SHEEP,2016,2.085605454
PAK,SHEEP,2017,2.08277931
PAK,SHEEP,2018,2.086690466
PAK,SHEEP,2019,2.090622168
PAK,SHEEP,2020,2.095285458
PAK,SHEEP,2021,2.099530163
PAK,SHEEP,2022,2.105287612
PAK,SHEEP,2023,2.112933481
PAK,SHEEP,2024,2.121803436
PAK,SHEEP,2025,2.132108718
PAK,SHEEP,2026,2.143597104
PRY,BEEF,1990,14.28659576
PRY,BEEF,1991,28.49609104
PRY,BEEF,1992,31.74109016
PRY,BEEF,1993,29.74526079
PRY,BEEF,1994,29.04614273
PRY,BEEF,1995,29.99464381
PRY,BEEF,1996,28.59964399
PRY,BEEF,1997,27.82936942
PRY,BEEF,1998,26.54583824
PRY,BEEF,1999,30.30629768
PRY,BEEF,2000,24.949554
PRY,BEEF,2001,22.52789631
PRY,BEEF,2002,27.44794059
PRY,BEEF,2003,22.71774891
PRY,BEEF,2004,13.3771876
PRY,BEEF,2005,8.696418308
PRY,BEEF,2006,21.29938125
PRY,BEEF,2007,23.58300817
PRY,BEEF,2008,28.36055936
PRY,BEEF,2009,31.52818688
PRY,BEEF,2010,25.9264252
PRY,BEEF,2011,22.24425463
PRY,BEEF,2012,25.23843265
PRY,BEEF,2013,22.8437286
PRY,BEEF,2014,22.75460434
PRY,BEEF,2015,25.30455844
PRY,BEEF,2016,24.66756614
PRY,BEEF,2017,25.52175875
PRY,BEEF,2018,25.43783063
PRY,BEEF,2019,25.49589608
PRY,BEEF,2020,25.72578989
PRY,BEEF,2021,26.09223542
PRY,BEEF,2022,26.54017412
PRY,BEEF,2023,26.86753357
PRY,BEEF,2024,27.26149212
PRY,BEEF,2025,27.57642709
PRY,BEEF,2026,27.87977174
PRY,PIG,1990,21.84282846
PRY,PIG,1991,21.83004117
PRY,PIG,1992,22.17138835
PRY,PIG,1993,21.81025562
PRY,PIG,1994,21.46533598
PRY,PIG,1995,21.29871767
PRY,PIG,1996,18.57642346
PRY,PIG,1997,18.48062887
PRY,PIG,1998,18.39149118
PRY,PIG,1999,18.16068687
PRY,PIG,2000,16.76881589
PRY,PIG,2001,17.02354332
PRY,PIG,2002,12.7436867
PRY,PIG,2003,21.28050357
PRY,PIG,2004,20.10259935
PRY,PIG,2005,20.3226992
PRY,PIG,2006,20.55143809
PRY,PIG,2007,19.34912909
PRY,PIG,2008,18.57410044
PRY,PIG,2009,18.32943039
PRY,PIG,2010,20.222613
PRY,PIG,2011,20.57275778
PRY,PIG,2012,20.78643583
PRY,PIG,2013,21.23213836
PRY,PIG,2014,21.18879454
PRY,PIG,2015,20.91241008
PRY,PIG,2016,20.8759886
PRY,PIG,2017,20.59969032
PRY,PIG,2018,20.64846017
PRY,PIG,2019,20.79018747
PRY,PIG,2020,20.922685
PRY,PIG,2021,20.96792518
PRY,PIG,2022,20.97349663
PRY,PIG,2023,21.07328384
PRY,PIG,2024,21.19741735
PRY,PIG,2025,21.32249183
PRY,PIG,2026,21.46184505
PRY,POULTRY,1990,5.22101506
PRY,POULTRY,1991,3.867326641
PRY,POULTRY,1992,3.970456196
PRY,POULTRY,1993,4.262533301
PRY,POULTRY,1994,5.865127859
PRY,POULTRY,1995,6.284592037
PRY,POULTRY,1996,6.142866822
PRY,POULTRY,1997,6.537693134
PRY,POULTRY,1998,6.743546768
PRY,POULTRY,1999,7.111877374
PRY,POULTRY,2000,5.808361778
PRY,POULTRY,2001,6.184998789
PRY,POULTRY,2002,5.910746994
PRY,POULTRY,2003,6.11988338
PRY,POULTRY,2004,6.634243496
PRY,POULTRY,2005,6.529214959
PRY,POULTRY,2006,6.881077038
PRY,POULTRY,2007,4.572455315
PRY,POULTRY,2008,5.529896
PRY,POULTRY,2009,5.313445988
PRY,POULTRY,2010,5.101547856
PRY,POULTRY,2011,5.592841163
PRY,POULTRY,2012,5.793866277
PRY,POULTRY,2013,5.852448393
PRY,POULTRY,2014,5.909176927
PRY,POULTRY,2015,5.964645917
PRY,POULTRY,2016,6.018946
PRY,POULTRY,2017,6.036024184
PRY,POULTRY,2018,6.052332064
PRY,POULTRY,2019,6.080938702
PRY,POULTRY,2020,6.09411867
PRY,POULTRY,2021,6.112445033
PRY,POULTRY,2022,6.142993525
PRY,POULTRY,2023,6.180157929
PRY,POULTRY,2024,6.219809481
PRY,POULTRY,2025,6.264113054
PRY,POULTRY,2026,6.312205524
PRY,SHEEP,1990,0.626521807
PRY,SHEEP,1991,0.610630522
PRY,SHEEP,1992,0.595568429
PRY,SHEEP,1993,0.581254541
PRY,SHEEP,1994,0.567593019
PRY,SHEEP,1995,0.554522827
PRY,SHEEP,1996,0.542017661
PRY,SHEEP,1997,0.530083227
PRY,SHEEP,1998,0.518734367
PRY,SHEEP,1999,0.507991241
PRY,SHEEP,2000,0.497859581
PRY,SHEEP,2001,0.488289378
PRY,SHEEP,2002,0.479249756
PRY,SHEEP,2003,0.47076026
PRY,SHEEP,2004,0.61713893
PRY,SHEEP,2005,0.607368833
PRY,SHEEP,2006,0.448765894
PRY,SHEEP,2007,0.442495676
PRY,SHEEP,2008,0.436570737
PRY,SHEEP,2009,0.430819945
PRY,SHEEP,2010,0.566838651
PRY,SHEEP,2011,0.559284116
PRY,SHEEP,2012,0.551796788
PRY,SHEEP,2013,0.544413804
PRY,SHEEP,2014,0.537197902
PRY,SHEEP,2015,0.530190748
PRY,SHEEP,2016,0.523386609
PRY,SHEEP,2017,0.519878837
PRY,SHEEP,2018,0.520461824
PRY,SHEEP,2019,0.523324252
PRY,SHEEP,2020,0.526282522
PRY,SHEEP,2021,0.529273026
PRY,SHEEP,2022,0.532642223
PRY,SHEEP,2023,0.53626967
PRY,SHEEP,2024,0.540082548
PRY,SHEEP,2025,0.544207405
PRY,SHEEP,2026,0.548913422
PER,BEEF,1990,3.944717149
PER,BEEF,1991,3.738254007
PER,BEEF,1992,3.54047533
PER,BEEF,1993,3.411803373
PER,BEEF,1994,3.200764119
PER,BEEF,1995,3.37787806
PER,BEEF,1996,3.408196364
PER,BEEF,1997,3.608914502
PER,BEEF,1998,3.638926433
PER,BEEF,1999,3.83392081
PER,BEEF,2000,3.943680233
PER,BEEF,2001,3.891649176
PER,BEEF,2002,3.762951357
PER,BEEF,2003,3.84590541
PER,BEEF,2004,4.003932067
PER,BEEF,2005,4.107146544
PER,BEEF,2006,4.282653714
PER,BEEF,2007,4.255504145
PER,BEEF,2008,4.105851362
PER,BEEF,2009,4.079090918
PER,BEEF,2010,4.218067628
PER,BEEF,2011,4.280929802
PER,BEEF,2012,4.386783679
PER,BEEF,2013,4.511628485
PER,BEEF,2014,4.610444853
PER,BEEF,2015,4.707319164
PER,BEEF,2016,4.758574719
PER,BEEF,2017,4.779385529
PER,BEEF,2018,4.751382487
PER,BEEF,2019,4.737202338
PER,BEEF,2020,4.738927736
PER,BEEF,2021,4.800198965
PER,BEEF,2022,4.819355664
PER,BEEF,2023,4.852013284
PER,BEEF,2024,4.893163023
PER,BEEF,2025,4.921858983
PER,BEEF,2026,4.986992734
PER,PIG,1990,2.358583494
PER,PIG,1991,2.41528008
PER,PIG,1992,2.504281556
PER,PIG,1993,2.556911554
PER,PIG,1994,2.575853029
PER,PIG,1995,2.59580777
PER,PIG,1996,2.648819119
PER,PIG,1997,2.733269399
PER,PIG,1998,2.228594422
PER,PIG,1999,2.044496954
PER,PIG,2000,2.167094735
PER,PIG,2001,2.524621726
PER,PIG,2002,2.726917996
PER,PIG,2003,2.69287624
PER,PIG,2004,2.831351961
PER,PIG,2005,2.938022289
PER,PIG,2006,3.069771835
PER,PIG,2007,3.225559039
PER,PIG,2008,3.18622445
PER,PIG,2009,3.146727279
PER,PIG,2010,3.213084929
PER,PIG,2011,3.17138269
PER,PIG,2012,3.284616713
PER,PIG,2013,3.419546115
PER,PIG,2014,3.349352584
PER,PIG,2015,3.331137434
PER,PIG,2016,3.264910988
PER,PIG,2017,3.257593677
PER,PIG,2018,3.225805247
PER,PIG,2019,3.222986055
PER,PIG,2020,3.244164641
PER,PIG,2021,3.277740931
PER,PIG,2022,3.247572077
PER,PIG,2023,3.256214649
PER,PIG,2024,3.279998851
PER,PIG,2025,3.303113328
PER,PIG,2026,3.343412903
PER,POULTRY,1990,10.03909897
PER,POULTRY,1991,11.68956067
PER,POULTRY,1992,12.50117649
PER,POULTRY,1993,11.61479662
PER,POULTRY,1994,11.92242296
PER,POULTRY,1995,13.06889374
PER,POULTRY,1996,14.07793764
PER,POULTRY,1997,15.66655563
PER,POULTRY,1998,16.51763074
PER,POULTRY,1999,17.38565722
PER,POULTRY,2000,18.74444335
PER,POULTRY,2001,19.36838001
PER,POULTRY,2002,20.41090978
PER,POULTRY,2003,19.11073461
PER,POULTRY,2004,18.84341362
PER,POULTRY,2005,21.13116031
PER,POULTRY,2006,22.5746298
PER,POULTRY,2007,24.22951164
PER,POULTRY,2008,27.25223928
PER,POULTRY,2009,29.70598823
PER,POULTRY,2010,31.18714603
PER,POULTRY,2011,32.58614195
PER,POULTRY,2012,34.83961713
PER,POULTRY,2013,35.44131186
PER,POULTRY,2014,36.02604191
PER,POULTRY,2015,38.47954547
PER,POULTRY,2016,38.38583606
PER,POULTRY,2017,38.24377918
PER,POULTRY,2018,38.33422759
PER,POULTRY,2019,38.49822807
PER,POULTRY,2020,38.62152299
PER,POULTRY,2021,38.99160336
PER,POULTRY,2022,39.01407884
PER,POULTRY,2023,39.20402054
PER,POULTRY,2024,39.41120885
PER,POULTRY,2025,39.61554038
PER,POULTRY,2026,40.13985544
PER,SHEEP,1990,1.451435996
PER,SHEEP,1991,1.18475277
PER,SHEEP,1992,1.122396651
PER,SHEEP,1993,1.024834996
PER,SHEEP,1994,0.968696866
PER,SHEEP,1995,0.951796182
PER,SHEEP,1996,0.972133801
PER,SHEEP,1997,0.992451488
PER,SHEEP,1998,1.012708861
PER,SHEEP,1999,1.273800628
PER,SHEEP,2000,1.290378346
PER,SHEEP,2001,1.273353703
PER,SHEEP,2002,1.25707386
PER,SHEEP,2003,1.241381051
PER,SHEEP,2004,1.290644769
PER,SHEEP,2005,1.274881467
PER,SHEEP,2006,1.290878413
PER,SHEEP,2007,1.275237455
PER,SHEEP,2008,1.228962312
PER,SHEEP,2009,1.213727813
PER,SHEEP,2010,1.198353354
PER,SHEEP,2011,1.212370073
PER,SHEEP,2012,1.254693079
PER,SHEEP,2013,1.180417373
PER,SHEEP,2014,1.221703314
PER,SHEEP,2015,1.234037901
PER,SHEEP,2016,1.246293379
PER,SHEEP,2017,1.254116957
PER,SHEEP,2018,1.250839701
PER,SHEEP,2019,1.256212599
PER,SHEEP,2020,1.257457721
PER,SHEEP,2021,1.26321789
PER,SHEEP,2022,1.265705431
PER,SHEEP,2023,1.265351535
PER,SHEEP,2024,1.269531915
PER,SHEEP,2025,1.273069436
PER,SHEEP,2026,1.282677562
PHL,BEEF,1990,1.570688911
PHL,BEEF,1991,1.543065542
PHL,BEEF,1992,1.60266999
PHL,BEEF,1993,1.680295312
PHL,BEEF,1994,1.856678761
PHL,BEEF,1995,2.11496382
PHL,BEEF,1996,2.351709987
PHL,BEEF,1997,2.692949046
PHL,BEEF,1998,2.644119587
PHL,BEEF,1999,3.174926522
PHL,BEEF,2000,3.368310295
PHL,BEEF,2001,3.148061656
PHL,BEEF,2002,3.185952092
PHL,BEEF,2003,3.180601393
PHL,BEEF,2004,3.392585369
PHL,BEEF,2005,3.063568643
PHL,BEEF,2006,3.020792781
PHL,BEEF,2007,3.375465391
PHL,BEEF,2008,3.341191834
PHL,BEEF,2009,3.078286914
PHL,BEEF,2010,3.20511098
PHL,BEEF,2011,3.511065412
PHL,BEEF,2012,2.959882655
PHL,BEEF,2013,2.884033564
PHL,BEEF,2014,3.022029038
PHL,BEEF,2015,2.975191511
PHL,BEEF,2016,2.91637771
PHL,BEEF,2017,2.946159475
PHL,BEEF,2018,2.942256418
PHL,BEEF,2019,2.92328492
PHL,BEEF,2020,2.913470937
PHL,BEEF,2021,2.917357961
PHL,BEEF,2022,2.920289203
PHL,BEEF,2023,2.917408532
PHL,BEEF,2024,2.9089665
PHL,BEEF,2025,2.905841394
PHL,BEEF,2026,2.914547713
PHL,PIG,1990,8.625067678
PHL,PIG,1991,8.621642533
PHL,PIG,1992,7.898412542
PHL,PIG,1993,8.554203401
PHL,PIG,1994,8.652679882
PHL,PIG,1995,9.091623755
PHL,PIG,1996,11.38815561
PHL,PIG,1997,11.72521241
PHL,PIG,1998,11.96283284
PHL,PIG,1999,12.40266301
PHL,PIG,2000,12.51086681
PHL,PIG,2001,12.72816852
PHL,PIG,2002,13.15441486
PHL,PIG,2003,13.21751397
PHL,PIG,2004,12.7977304
PHL,PIG,2005,13.01186642
PHL,PIG,2006,14.13196732
PHL,PIG,2007,14.37860582
PHL,PIG,2008,14.23566997
PHL,PIG,2009,14.34169618
PHL,PIG,2010,14.53714522
PHL,PIG,2011,14.32044853
PHL,PIG,2012,14.19993809
PHL,PIG,2013,14.38942119
PHL,PIG,2014,14.29573056
PHL,PIG,2015,14.01994451
PHL,PIG,2016,14.06668138
PHL,PIG,2017,14.19856476
PHL,PIG,2018,14.03445102
PHL,PIG,2019,14.08702465
PHL,PIG,2020,14.12926747
PHL,PIG,2021,14.16290782
PHL,PIG,2022,14.19932105
PHL,PIG,2023,14.25026467
PHL,PIG,2024,14.30083694
PHL,PIG,2025,14.34925468
PHL,PIG,2026,14.40603166
PHL,POULTRY,1990,3.437758587
PHL,POULTRY,1991,3.97670034
PHL,POULTRY,1992,4.151268691
PHL,POULTRY,1993,4.818846912
PHL,POULTRY,1994,4.913238002
PHL,POULTRY,1995,5.292421313
PHL,POULTRY,1996,5.863596901
PHL,POULTRY,1997,6.252789468
PHL,POULTRY,1998,6.105853457
PHL,POULTRY,1999,6.321538258
PHL,POULTRY,2000,6.515402802
PHL,POULTRY,2001,6.92020832
PHL,POULTRY,2002,7.241829017
PHL,POULTRY,2003,7.201488989
PHL,POULTRY,2004,7.333658407
PHL,POULTRY,2005,7.19189862
PHL,POULTRY,2006,7.233462986
PHL,POULTRY,2007,8.081333991
PHL,POULTRY,2008,8.673587818
PHL,POULTRY,2009,8.824786222
PHL,POULTRY,2010,9.439492513
PHL,POULTRY,2011,9.740402321
PHL,POULTRY,2012,9.944039263
PHL,POULTRY,2013,10.58831825
PHL,POULTRY,2014,11.28197276
PHL,POULTRY,2015,11.29937219
PHL,POULTRY,2016,11.74766233
PHL,POULTRY,2017,11.98356666
PHL,POULTRY,2018,12.16036417
PHL,POULTRY,2019,12.34664693
PHL,POULTRY,2020,12.533717
PHL,POULTRY,2021,12.58346615
PHL,POULTRY,2022,12.65963105
PHL,POULTRY,2023,12.73137444
PHL,POULTRY,2024,12.80897801
PHL,POULTRY,2025,12.88782955
PHL,POULTRY,2026,12.96343413
PHL,SHEEP,1990,0.383551578
PHL,SHEEP,1991,0.346402469
PHL,SHEEP,1992,0.365095292
PHL,SHEEP,1993,0.369664969
PHL,SHEEP,1994,0.399764772
PHL,SHEEP,1995,0.390631097
PHL,SHEEP,1996,0.369554427
PHL,SHEEP,1997,0.373480681
PHL,SHEEP,1998,0.365408218
PHL,SHEEP,1999,0.380676574
PHL,SHEEP,2000,0.383923215
PHL,SHEEP,2001,0.386912606
PHL,SHEEP,2002,0.368045122
PHL,SHEEP,2003,0.349998728
PHL,SHEEP,2004,0.35367998
PHL,SHEEP,2005,0.367767543
PHL,SHEEP,2006,0.462137913
PHL,SHEEP,2007,0.494573684
PHL,SHEEP,2008,0.516517027
PHL,SHEEP,2009,0.52814281
PHL,SHEEP,2010,0.539129332
PHL,SHEEP,2011,0.530786742
PHL,SHEEP,2012,0.504075723
PHL,SHEEP,2013,0.505064584
PHL,SHEEP,2014,0.505957866
PHL,SHEEP,2015,0.498116175
PHL,SHEEP,2016,0.490561723
PHL,SHEEP,2017,0.491407198
PHL,SHEEP,2018,0.492732263
PHL,SHEEP,2019,0.494230342
PHL,SHEEP,2020,0.496161041
PHL,SHEEP,2021,0.497792225
PHL,SHEEP,2022,0.499554487
PHL,SHEEP,2023,0.501545768
PHL,SHEEP,2024,0.50366142
PHL,SHEEP,2025,0.506005108
PHL,SHEEP,2026,0.508599028
RUS,BEEF,1992,20.19379491
RUS,BEEF,1993,18.89311535
RUS,BEEF,1994,17.94617602
RUS,BEEF,1995,15.59846902
RUS,BEEF,1996,15.13622163
RUS,BEEF,1997,15.25050161
RUS,BEEF,1998,14.00024317
RUS,BEEF,1999,11.94963056
RUS,BEEF,2000,10.34871711
RUS,BEEF,2001,11.27098444
RUS,BEEF,2002,12.00260145
RUS,BEEF,2003,12.22085262
RUS,BEEF,2004,12.08963275
RUS,BEEF,2005,12.60045723
RUS,BEEF,2006,11.92953121
RUS,BEEF,2007,12.36473073
RUS,BEEF,2008,14.15627589
RUS,BEEF,2009,12.84882315
RUS,BEEF,2010,13.21558326
RUS,BEEF,2011,13.48785736
RUS,BEEF,2012,14.05179097
RUS,BEEF,2013,12.16218144
RUS,BEEF,2014,11.87974846
RUS,BEEF,2015,10.22551665
RUS,BEEF,2016,9.764038837
RUS,BEEF,2017,10.06318078
RUS,BEEF,2018,10.08053794
RUS,BEEF,2019,10.08077317
RUS,BEEF,2020,10.16753286
RUS,BEEF,2021,10.33037337
RUS,BEEF,2022,10.49056425
RUS,BEEF,2023,10.64166129
RUS,BEEF,2024,10.79040401
RUS,BEEF,2025,10.95603012
RUS,BEEF,2026,11.14173647
RUS,PIG,1993,14.67206126
RUS,PIG,1994,13.21040411
RUS,PIG,1995,12.50651655
RUS,PIG,1996,11.67301306
RUS,PIG,1997,11.82590102
RUS,PIG,1998,11.7329093
RUS,PIG,1999,10.7154048
RUS,PIG,2000,9.491968259
